Price,Close,High,Low,Open,Volume
Ticker,TSLA,TSLA,TSLA,TSLA,TSLA
Datetime,,,,,
2025-05-08 13:30:00+0000,281.8699951171875,282.17999267578125,279.4100036621094,279.6300048828125,3440211
2025-05-08 13:31:00+0000,283.0600891113281,284.05499267578125,281.61260986328125,281.93939208984375,980809
2025-05-08 13:32:00+0000,283.0299987792969,283.6899108886719,282.5,283.1050109863281,606607
2025-05-08 13:33:00+0000,284.3900146484375,284.5299987792969,282.8800048828125,283.010009765625,768278
2025-05-08 13:34:00+0000,284.5711975097656,285.55999755859375,284.2799987792969,284.3399963378906,915990
2025-05-08 13:35:00+0000,284.1300048828125,285.1499938964844,284.0799865722656,284.6075134277344,590958
2025-05-08 13:36:00+0000,285.0,285.2698974609375,283.85919189453125,284.1099853515625,549489
2025-05-08 13:37:00+0000,286.3450012207031,286.3721008300781,284.635009765625,284.95001220703125,828220
2025-05-08 13:38:00+0000,285.7850036621094,286.4800109863281,285.2699890136719,286.29010009765625,612004
2025-05-08 13:39:00+0000,285.42498779296875,286.29998779296875,285.3900146484375,285.75,487286
2025-05-08 13:40:00+0000,285.57000732421875,285.8299865722656,284.6000061035156,285.42498779296875,573553
2025-05-08 13:41:00+0000,286.2699890136719,286.2699890136719,285.3299865722656,285.5863037109375,414327
2025-05-08 13:42:00+0000,285.79998779296875,286.739990234375,285.7300109863281,286.2799987792969,539987
2025-05-08 13:43:00+0000,285.7598876953125,286.07989501953125,285.5199890136719,285.7650146484375,247333
2025-05-08 13:44:00+0000,285.54998779296875,286.0,285.0700988769531,285.7091979980469,303879
2025-05-08 13:45:00+0000,285.7699890136719,286.20001220703125,285.3999938964844,285.5400085449219,336231
2025-05-08 13:46:00+0000,285.6816101074219,286.05999755859375,285.54998779296875,285.8299865722656,275321
2025-05-08 13:47:00+0000,285.0000915527344,285.8299865722656,284.8500061035156,285.6499938964844,402345
2025-05-08 13:48:00+0000,284.5198974609375,285.32000732421875,284.45001220703125,284.99749755859375,364157
2025-05-08 13:49:00+0000,283.7699890136719,284.5899963378906,283.6600036621094,284.4750061035156,483854
2025-05-08 13:50:00+0000,283.4949951171875,283.8500061035156,283.260009765625,283.8399963378906,449231
2025-05-08 13:51:00+0000,284.45001220703125,284.4800109863281,283.3190002441406,283.5400085449219,486058
2025-05-08 13:52:00+0000,283.55999755859375,284.70001220703125,283.4800109863281,284.45001220703125,466728
2025-05-08 13:53:00+0000,283.15399169921875,283.54998779296875,282.92999267578125,283.50531005859375,384145
2025-05-08 13:54:00+0000,283.3564147949219,283.44940185546875,282.8800048828125,283.1856994628906,341967
2025-05-08 13:55:00+0000,283.4599914550781,283.5,282.590087890625,283.3599853515625,349083
2025-05-08 13:56:00+0000,283.7762145996094,284.5299987792969,283.4307861328125,283.4599914550781,542322
2025-05-08 13:57:00+0000,284.18310546875,284.29998779296875,283.32000732421875,283.7500915527344,319846
2025-05-08 13:58:00+0000,283.57501220703125,284.42999267578125,283.2699890136719,284.1794128417969,306297
2025-05-08 13:59:00+0000,284.1155090332031,284.20001220703125,283.4599914550781,283.5758972167969,175313
2025-05-08 14:00:00+0000,285.02081298828125,285.39990234375,283.80999755859375,284.20001220703125,597374
2025-05-08 14:01:00+0000,285.0950012207031,285.17999267578125,284.6300964355469,285.0108947753906,247273
2025-05-08 14:02:00+0000,284.9049987792969,285.2300109863281,284.7099914550781,285.0946960449219,238947
2025-05-08 14:03:00+0000,284.2655029296875,284.8924865722656,284.2099914550781,284.8599853515625,211851
2025-05-08 14:04:00+0000,283.7575988769531,284.6600036621094,283.6099853515625,284.29998779296875,302468
2025-05-08 14:05:00+0000,282.3034973144531,283.79998779296875,281.9100036621094,283.7850036621094,616033
2025-05-08 14:06:00+0000,282.1216125488281,282.5299987792969,282.0,282.2919921875,295951
2025-05-08 14:07:00+0000,281.92999267578125,282.3900146484375,281.43060302734375,282.1000061035156,388680
2025-05-08 14:08:00+0000,281.45001220703125,282.0498962402344,280.8999938964844,281.92999267578125,451550
2025-05-08 14:09:00+0000,281.4385986328125,281.5,280.68121337890625,281.4700012207031,380514
2025-05-08 14:10:00+0000,281.8349914550781,281.9429931640625,281.1400146484375,281.44500732421875,340470
2025-05-08 14:11:00+0000,280.67999267578125,282.0,280.6400146484375,281.80999755859375,350347
2025-05-08 14:12:00+0000,280.1400146484375,280.9100036621094,279.9200134277344,280.7383117675781,461835
2025-05-08 14:13:00+0000,279.96160888671875,280.6000061035156,279.82000732421875,280.19000244140625,403112
2025-05-08 14:14:00+0000,280.27850341796875,280.5,279.8900146484375,279.9525146484375,266429
2025-05-08 14:15:00+0000,280.0899963378906,280.4800109863281,279.9700012207031,280.3492126464844,262440
2025-05-08 14:16:00+0000,280.2850036621094,280.489990234375,279.70098876953125,280.076904296875,347744
2025-05-08 14:17:00+0000,280.52899169921875,280.6188049316406,280.0199890136719,280.3500061035156,331132
2025-05-08 14:18:00+0000,280.42999267578125,281.0,280.3362121582031,280.531005859375,409210
2025-05-08 14:19:00+0000,280.2300109863281,280.5799865722656,279.9200134277344,280.39801025390625,285240
2025-05-08 14:20:00+0000,279.9200134277344,280.3794860839844,279.79998779296875,280.1781005859375,341289
2025-05-08 14:21:00+0000,280.54998779296875,280.7900085449219,279.7300109863281,279.9700012207031,378356
2025-05-08 14:22:00+0000,279.7547912597656,281.20001220703125,279.7200012207031,280.5412902832031,531245
2025-05-08 14:23:00+0000,279.85980224609375,280.29998779296875,279.4800109863281,279.82000732421875,367698
2025-05-08 14:24:00+0000,280.7850036621094,281.09368896484375,279.77630615234375,279.8949890136719,322396
2025-05-08 14:25:00+0000,281.4700012207031,281.7698974609375,280.7829895019531,280.79998779296875,423386
2025-05-08 14:26:00+0000,281.5799865722656,281.69000244140625,281.15008544921875,281.5199890136719,235956
2025-05-08 14:27:00+0000,281.87701416015625,282.0,281.5,281.6099853515625,352952
2025-05-08 14:28:00+0000,281.8258972167969,282.0400085449219,281.53070068359375,281.8900146484375,187091
2025-05-08 14:29:00+0000,281.8999938964844,282.135986328125,281.66461181640625,281.8299865722656,185470
2025-05-08 14:30:00+0000,281.7998962402344,281.9989929199219,281.5,281.9200134277344,200802
2025-05-08 14:31:00+0000,281.4092102050781,281.8999938964844,281.35009765625,281.75,189295
2025-05-08 14:32:00+0000,281.510009765625,281.919189453125,281.20001220703125,281.3999938964844,265043
2025-05-08 14:33:00+0000,281.75,281.8399963378906,281.4801025390625,281.5400085449219,117653
2025-05-08 14:34:00+0000,281.6610107421875,282.08990478515625,281.54998779296875,281.739990234375,251467
2025-05-08 14:35:00+0000,282.0,282.29998779296875,281.6400146484375,281.7300109863281,251976
2025-05-08 14:36:00+0000,281.6449890136719,282.0400085449219,281.5,282.0299987792969,203537
2025-05-08 14:37:00+0000,282.0513916015625,282.20001220703125,281.25,281.61968994140625,252791
2025-05-08 14:38:00+0000,282.2099914550781,282.55999755859375,281.75,281.9494934082031,340123
2025-05-08 14:39:00+0000,282.0158996582031,282.4200134277344,281.9800109863281,282.2130126953125,175573
2025-05-08 14:40:00+0000,282.5799865722656,282.6600036621094,281.75,282.010009765625,224453
2025-05-08 14:41:00+0000,282.5350036621094,282.8999938964844,282.3900146484375,282.6369934082031,260638
2025-05-08 14:42:00+0000,282.1000061035156,282.5965881347656,282.0199890136719,282.5965881347656,172166
2025-05-08 14:43:00+0000,281.8599853515625,282.4700012207031,281.79998779296875,282.0953063964844,168314
2025-05-08 14:44:00+0000,282.3699951171875,282.42999267578125,281.43011474609375,281.9039001464844,281884
2025-05-08 14:45:00+0000,281.95989990234375,282.5,281.79998779296875,282.4100036621094,141570
2025-05-08 14:46:00+0000,282.2619934082031,282.3623962402344,281.7200012207031,281.8800048828125,148067
2025-05-08 14:47:00+0000,282.0580139160156,282.3172912597656,281.8699951171875,282.25,114195
2025-05-08 14:48:00+0000,282.04998779296875,282.29998779296875,281.8583984375,282.010009765625,93725
2025-05-08 14:49:00+0000,281.92498779296875,282.15301513671875,281.7099914550781,282.04998779296875,115928
2025-05-08 14:50:00+0000,282.19000244140625,282.30999755859375,281.8699951171875,281.96990966796875,128269
2025-05-08 14:51:00+0000,283.1883850097656,283.29998779296875,282.17950439453125,282.17950439453125,399733
2025-05-08 14:52:00+0000,283.42999267578125,283.70001220703125,283.10009765625,283.189208984375,309182
2025-05-08 14:53:00+0000,282.7650146484375,283.7300109863281,282.5299987792969,283.3900146484375,417747
2025-05-08 14:54:00+0000,281.9700012207031,282.8999938964844,281.5899963378906,282.8999938964844,425231
2025-05-08 14:55:00+0000,280.864990234375,282.0400085449219,280.6099853515625,281.95001220703125,378319
2025-05-08 14:56:00+0000,281.0920104980469,281.7300109863281,280.6700134277344,280.8500061035156,315651
2025-05-08 14:57:00+0000,281.5,281.6400146484375,281.0101013183594,281.07000732421875,310299
2025-05-08 14:58:00+0000,281.3800048828125,281.5575866699219,281.19000244140625,281.5575866699219,129622
2025-05-08 14:59:00+0000,281.2185974121094,281.7200012207031,280.6650085449219,281.3500061035156,257115
2025-05-08 15:00:00+0000,281.364990234375,281.8399963378906,280.8999938964844,281.21990966796875,182613
2025-05-08 15:01:00+0000,281.69000244140625,281.7200012207031,281.2300109863281,281.3200988769531,150425
2025-05-08 15:02:00+0000,281.364990234375,281.8699951171875,281.0,281.67999267578125,180980
2025-05-08 15:03:00+0000,281.17999267578125,281.47979736328125,280.8800964355469,281.3949890136719,119043
2025-05-08 15:04:00+0000,281.10919189453125,281.25,280.91009521484375,281.19500732421875,81790
2025-05-08 15:05:00+0000,281.6499938964844,281.70989990234375,281.0,281.1062927246094,126933
2025-05-08 15:06:00+0000,282.2300109863281,282.3399963378906,281.43450927734375,281.6300048828125,250812
