Price,Close,High,Low,Open,Volume
Ticker,^FTSE,^FTSE,^FTSE,^FTSE,^FTSE
Datetime,,,,,
2025-05-08 07:00:00+0000,8589.7802734375,8590.4599609375,8559.330078125,8559.330078125,0
2025-05-08 07:01:00+0000,8585.9404296875,8591.6103515625,8585.25,8590.5302734375,0
2025-05-08 07:02:00+0000,8590.0703125,8590.8701171875,8585.75,8585.75,0
2025-05-08 07:03:00+0000,8583.259765625,8591.3701171875,8583.1904296875,8590.3701171875,0
2025-05-08 07:04:00+0000,8578.4404296875,8582.91015625,8578.4404296875,8582.91015625,0
2025-05-08 07:05:00+0000,8577.099609375,8579.91015625,8574.8203125,8579.0400390625,0
2025-05-08 07:06:00+0000,8573.6904296875,8579.150390625,8573.6904296875,8577.08984375,0
2025-05-08 07:07:00+0000,8573.0498046875,8574.3701171875,8570.98046875,8573.7197265625,0
2025-05-08 07:08:00+0000,8574.240234375,8574.240234375,8571.91015625,8572.9697265625,0
2025-05-08 07:09:00+0000,8572.6904296875,8574.4404296875,8572.1298828125,8574.26953125,0
2025-05-08 07:10:00+0000,8579.7099609375,8580.5,8572.0498046875,8572.58984375,0
2025-05-08 07:11:00+0000,8577.0302734375,8581.16015625,8577.0302734375,8579.8095703125,0
2025-05-08 07:12:00+0000,8576.509765625,8577.1904296875,8575.2001953125,8576.9697265625,0
2025-05-08 07:13:00+0000,8576.490234375,8577.4697265625,8576.419921875,8576.419921875,0
2025-05-08 07:14:00+0000,8575.580078125,8576.7001953125,8575.0,8576.5595703125,0
2025-05-08 07:15:00+0000,8575.490234375,8576.48046875,8573.6904296875,8575.6298828125,0
2025-05-08 07:16:00+0000,8575.2197265625,8576.3095703125,8574.8203125,8575.650390625,0
2025-05-08 07:17:00+0000,8571.41015625,8575.330078125,8571.1904296875,8575.330078125,0
2025-05-08 07:18:00+0000,8564.990234375,8571.25,8564.7998046875,8571.2197265625,0
2025-05-08 07:19:00+0000,8564.919921875,8565.4599609375,8563.51953125,8564.7099609375,0
2025-05-08 07:20:00+0000,8564.2900390625,8566.4501953125,8564.2900390625,8565.01953125,0
2025-05-08 07:21:00+0000,8564.8203125,8565.48046875,8563.6796875,8564.2802734375,0
2025-05-08 07:22:00+0000,8564.3896484375,8564.830078125,8562.73046875,8564.7998046875,0
2025-05-08 07:23:00+0000,8563.1796875,8564.5498046875,8563.1298828125,8563.8896484375,0
2025-05-08 07:24:00+0000,8566.48046875,8566.6201171875,8563.1796875,8563.1796875,0
2025-05-08 07:25:00+0000,8566.349609375,8567.900390625,8565.7900390625,8566.6298828125,0
2025-05-08 07:26:00+0000,8565.0498046875,8566.6396484375,8564.919921875,8566.33984375,0
2025-05-08 07:27:00+0000,8568.6396484375,8568.740234375,8564.900390625,8565.08984375,0
2025-05-08 07:28:00+0000,8568.650390625,8569.009765625,8568.3095703125,8568.669921875,0
2025-05-08 07:29:00+0000,8570.3095703125,8570.51953125,8568.2099609375,8568.759765625,0
2025-05-08 07:30:00+0000,8570.8701171875,8572.150390625,8570.5302734375,8570.5498046875,0
2025-05-08 07:31:00+0000,8568.4296875,8571.8896484375,8568.2900390625,8571.0498046875,0
2025-05-08 07:32:00+0000,8568.349609375,8569.2900390625,8567.23046875,8568.330078125,0
2025-05-08 07:33:00+0000,8569.3203125,8569.400390625,8567.349609375,8568.33984375,0
2025-05-08 07:34:00+0000,8568.7197265625,8570.08984375,8568.5595703125,8569.41015625,0
2025-05-08 07:35:00+0000,8569.4404296875,8569.509765625,8567.3603515625,8568.830078125,0
2025-05-08 07:36:00+0000,8568.98046875,8569.7099609375,8568.759765625,8569.48046875,0
2025-05-08 07:37:00+0000,8569.3701171875,8569.849609375,8569.0595703125,8569.259765625,0
2025-05-08 07:38:00+0000,8568.8896484375,8570.3095703125,8568.5,8569.3203125,0
2025-05-08 07:39:00+0000,8570.990234375,8571.0,8568.509765625,8568.66015625,0
2025-05-08 07:40:00+0000,8571.3203125,8572.51953125,8570.76953125,8571.0595703125,0
2025-05-08 07:41:00+0000,8573.48046875,8574.169921875,8570.75,8571.2001953125,0
2025-05-08 07:42:00+0000,8574.349609375,8574.509765625,8573.2900390625,8573.400390625,0
2025-05-08 07:43:00+0000,8576.0400390625,8576.0400390625,8573.7998046875,8575.2998046875,0
