Price,Close,High,Low,Open,Volume
Ticker,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD
Datetime,,,,,
2025-05-08 00:47:00+0000,1810.422607421875,1810.422607421875,1810.422607421875,1810.422607421875,0
2025-05-08 00:48:00+0000,1810.392822265625,1810.392822265625,1810.392822265625,1810.392822265625,0
2025-05-08 00:49:00+0000,1811.0430908203125,1811.0430908203125,1811.0430908203125,1811.0430908203125,1115426816
2025-05-08 00:51:00+0000,1812.5107421875,1812.5107421875,1812.5107421875,1812.5107421875,0
2025-05-08 00:52:00+0000,1813.0028076171875,1813.0028076171875,1813.0028076171875,1813.0028076171875,0
2025-05-08 00:53:00+0000,1813.5107421875,1813.5107421875,1813.5107421875,1813.5107421875,166503424
2025-05-08 00:54:00+0000,1815.5751953125,1815.5751953125,1815.5751953125,1815.5751953125,0
2025-05-08 00:56:00+0000,1814.9451904296875,1814.9451904296875,1814.9451904296875,1814.9451904296875,94517248
2025-05-08 00:57:00+0000,1818.7281494140625,1818.7281494140625,1818.7281494140625,1818.7281494140625,0
2025-05-08 00:58:00+0000,1824.71240234375,1824.71240234375,1824.71240234375,1824.71240234375,0
2025-05-08 00:59:00+0000,1824.5107421875,1824.5107421875,1824.5107421875,1824.5107421875,35604443136
2025-05-08 01:00:00+0000,1827.0924072265625,1827.0924072265625,1827.0924072265625,1827.0924072265625,0
2025-05-08 01:02:00+0000,1831.908447265625,1831.908447265625,1831.908447265625,1831.908447265625,121862144
2025-05-08 01:04:00+0000,1835.7564697265625,1835.7564697265625,1835.7564697265625,1835.7564697265625,33929107456
2025-05-08 01:05:00+0000,1828.1983642578125,1828.1983642578125,1828.1983642578125,1828.1983642578125,0
2025-05-08 01:06:00+0000,1829.37939453125,1829.37939453125,1829.37939453125,1829.37939453125,0
2025-05-08 01:08:00+0000,1830.4276123046875,1830.4276123046875,1830.4276123046875,1830.4276123046875,35981365248
2025-05-08 01:09:00+0000,1828.6851806640625,1828.6851806640625,1828.6851806640625,1828.6851806640625,0
2025-05-08 01:10:00+0000,1829.2783203125,1829.2783203125,1829.2783203125,1829.2783203125,0
2025-05-08 01:11:00+0000,1827.810302734375,1827.810302734375,1827.810302734375,1827.810302734375,2425368576
2025-05-08 01:12:00+0000,1825.1236572265625,1825.1236572265625,1825.1236572265625,1825.1236572265625,0
2025-05-08 01:14:00+0000,1824.7554931640625,1824.7554931640625,1824.7554931640625,1824.7554931640625,0
2025-05-08 01:15:00+0000,1825.9241943359375,1825.9241943359375,1825.9241943359375,1825.9241943359375,474320896
2025-05-08 01:16:00+0000,1822.42431640625,1822.42431640625,1822.42431640625,1822.42431640625,1960090624
2025-05-08 01:17:00+0000,1824.1817626953125,1824.1817626953125,1824.1817626953125,1824.1817626953125,35379765248
2025-05-08 01:18:00+0000,1825.532958984375,1825.532958984375,1825.532958984375,1825.532958984375,0
2025-05-08 01:19:00+0000,1825.4764404296875,1825.4764404296875,1825.4764404296875,1825.4764404296875,34604255232
2025-05-08 01:21:00+0000,1830.219970703125,1830.219970703125,1830.219970703125,1830.219970703125,765730816
2025-05-08 01:22:00+0000,1830.2720947265625,1830.2720947265625,1830.2720947265625,1830.2720947265625,1184071680
2025-05-08 01:23:00+0000,1828.3304443359375,1828.3304443359375,1828.3304443359375,1828.3304443359375,65048576
2025-05-08 01:24:00+0000,1828.1510009765625,1828.1510009765625,1828.1510009765625,1828.1510009765625,0
2025-05-08 01:25:00+0000,1827.89453125,1827.89453125,1827.89453125,1827.89453125,33696711680
2025-05-08 01:26:00+0000,1827.782958984375,1827.782958984375,1827.782958984375,1827.782958984375,0
2025-05-08 01:27:00+0000,1830.2449951171875,1830.2449951171875,1830.2449951171875,1830.2449951171875,34477892608
2025-05-08 01:28:00+0000,1829.2237548828125,1829.2237548828125,1829.2237548828125,1829.2237548828125,0
2025-05-08 01:29:00+0000,1829.70068359375,1829.70068359375,1829.70068359375,1829.70068359375,189702144
2025-05-08 01:30:00+0000,1829.51513671875,1829.51513671875,1829.51513671875,1829.51513671875,824516608
2025-05-08 01:31:00+0000,1828.15673828125,1828.15673828125,1828.15673828125,1828.15673828125,1112190976
2025-05-08 01:32:00+0000,1829.3297119140625,1829.3297119140625,1829.3297119140625,1829.3297119140625,0
2025-05-08 01:33:00+0000,1829.7596435546875,1829.7596435546875,1829.7596435546875,1829.7596435546875,0
